"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","outcome","treated"
"0","0","0","1","1","1","0","0","0","1","1","0","1","0","0","1","0","0","1","1",0.983365342018189,0
"0","0","1","1","0","1","1","1","1","1","0","1","1","1","0","1","1","0","0","1",9.22025365480854,1
"1","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","0","0","1","1",20.3954211333255,1
"1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0",19.1519493592599,1
"0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","1","0","1","0","0",5.0199187342336,1
"1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0",10.0523136112357,0
"1","1","1","1","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1",14.7338667844233,1
"0","1","1","0","0","1","1","0","1","0","1","1","0","0","0","1","0","0","1","1",-6.14415421096769,0
"1","0","1","0","1","0","1","0","1","1","0","0","1","1","0","1","1","1","0","0",18.3164340778587,0
"1","1","0","0","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1",5.1866586179794,0
"0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1",0.220297697614718,1
"0","0","0","1","0","1","1","0","0","0","0","1","1","1","1","1","0","0","1","1",4.85273460404539,1
"0","0","1","0","0","1","0","1","1","0","0","0","1","0","1","0","1","1","0","0",8.94164115526384,1
"0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","1","0",-5.08124697118489,0
"1","1","0","1","0","0","0","1","0","0","0","0","1","1","1","0","1","0","1","0",12.0644974067806,1
"0","0","0","1","1","0","1","1","0","1","1","1","0","0","0","0","1","0","1","0",0.953219807173272,0
"0","0","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0",5.67064894640337,0
"0","0","0","0","0","1","1","1","0","0","0","1","1","0","1","0","1","1","0","1",4.32460019599355,1
"1","1","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1",10.1733700953928,1
"1","1","1","1","1","0","0","1","1","1","0","0","0","1","1","0","1","0","0","1",17.6240119174614,1
"0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","1","1","0","1","1",12.3065823627477,1
"0","0","1","1","0","1","0","1","0","1","0","1","1","1","0","1","0","0","1","0",6.14362169767629,0
"0","1","1","0","0","0","0","1","0","0","1","1","1","0","0","1","0","1","1","1",0.00678346387654738,1
"1","1","0","0","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","1",8.66929330841713,1
"0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","0","1","0","1","1",1.66573312542818,0
"1","1","1","1","1","1","0","1","1","1","0","0","1","1","0","1","1","1","0","0",13.3070650967053,1
"1","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0",24.7077631480335,1
"1","1","0","1","0","1","1","1","0","1","0","1","1","0","1","0","1","1","0","0",10.806432640538,1
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","1","1","1","0","0","0",3.79063534168534,0
"0","1","0","1","0","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0",-9.36705068186142,0
"0","0","0","1","1","1","0","0","1","0","0","1","0","1","1","1","0","0","0","0",-0.0513276089480127,0
"0","1","1","1","1","1","1","0","1","1","0","1","0","0","0","1","0","0","1","0",0.38497342452116,1
"0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0",-7.06118623136602,1
"0","1","0","1","0","0","1","0","0","0","1","1","1","0","0","0","1","1","0","1",-11.0973826071876,0
"1","1","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","1","0","0",9.96917505674162,1
"0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","1","0","1","0","1",3.95459171147115,1
"1","0","0","0","0","1","0","1","0","0","1","1","1","0","1","0","0","1","1","0",14.2825523202554,0
"0","0","0","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","0",-0.732284446016026,0
"1","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1",10.8364741060747,1
"0","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1",-3.68549679966969,1
"0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","1","1","0",5.36945460867908,1
"0","0","0","1","1","1","1","1","0","0","0","0","0","0","1","1","0","1","1","1",-0.888703991149837,0
"0","1","0","1","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0",-5.12577783061914,1
"0","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0",-8.60488879532345,0
"1","1","1","1","1","0","1","1","1","0","1","1","0","1","0","0","0","0","0","1",15.766418143893,1
"0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","0","1",0.128639040327003,1
"1","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","0","1","1","1",15.6789127864725,0
"0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1",-4.28381994861684,1
"0","1","1","1","1","1","1","0","0","0","1","1","0","1","1","0","0","1","0","1",-4.20605750360086,0
"1","0","1","0","1","1","1","0","0","0","1","0","0","1","0","1","1","0","1","0",25.4399678167184,1
"1","1","1","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0",10.0289922312267,0
"0","0","1","0","0","0","0","1","1","1","0","0","1","1","1","1","0","1","0","1",9.62393476101544,1
"1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","1",25.8978710785011,1
"1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","0",21.0526228183108,1
"1","1","1","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1",9.80916538123401,0
"1","1","1","1","1","1","1","0","0","0","1","1","0","1","0","0","1","0","0","1",9.62540552375615,0
"1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","1","0","1","0","0",4.0448229342052,0
"1","0","0","1","1","1","1","1","0","0","0","1","0","0","1","1","0","0","0","1",19.3638009967843,1
"0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","1","0","0","1","1",5.9855362748136,1
"0","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","1","0","1","0",4.22161699689753,1
"0","1","1","1","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","1",0.746640399890519,1
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0","1","1","0","0","0",10.0513384610813,1
"1","1","0","1","1","1","0","1","1","1","1","0","0","1","0","1","0","1","1","1",4.63418777511452,0
"1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0",20.7107018223427,1
"1","0","0","1","1","1","0","1","0","1","1","0","0","0","0","1","1","0","0","0",14.8862904882072,0
"0","1","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0",-4.57449400295283,0
"1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1",16.0161249698507,1
"1","1","0","0","1","1","1","1","0","0","0","0","0","0","1","0","1","0","1","0",6.7406121840157,0
"0","1","1","0","1","0","1","0","1","1","1","0","1","1","0","1","0","1","1","0",-6.26296867189223,0
"1","0","0","1","0","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0",14.6239729710396,0
"1","0","1","1","1","1","1","0","0","0","1","1","0","0","0","1","0","1","1","0",26.6624799915747,1
"0","1","0","0","0","0","1","1","1","1","1","1","0","1","1","1","0","0","0","0",-6.70675049435307,1
"1","1","1","0","1","0","1","0","0","0","1","0","1","1","1","1","0","0","1","1",10.9144258982171,0
"0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0",-4.99671471769804,0
"1","0","1","0","1","0","1","1","1","0","1","1","0","0","1","1","1","1","0","0",19.4178824120141,0
"1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","0",23.8886615406494,1
"1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0",10.784800143123,1
"1","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","0","1","1","0",8.79448017091949,1
"1","0","1","0","0","1","1","0","1","1","1","0","0","1","1","0","1","0","1","1",24.3474398113585,1
"1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0",6.08221122019549,0
"1","1","0","1","1","1","0","0","0","0","0","0","0","1","1","1","0","1","0","1",5.38325247712058,0
"0","1","0","0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","1","1",-3.00862070610764,1
"1","1","1","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0",15.3665593058991,1
"1","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0",12.4312754260716,0
"0","1","0","1","1","1","0","1","0","0","0","1","0","1","1","0","0","0","1","1",-10.0965327988797,0
"1","1","1","0","0","0","1","1","1","0","1","0","0","1","0","1","0","1","0","1",16.7879190079483,1
"0","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1",-5.85878209029576,1
"0","1","0","0","1","0","0","0","1","1","0","1","0","1","0","1","0","1","1","1",-6.93930917359683,1
"1","1","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","1","1",16.7268286004568,1
"0","1","0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1",-3.92567976869791,1
"1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1",5.04542912105,0
"0","0","1","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1",4.60766116500479,0
"1","0","1","1","1","0","0","1","1","0","1","0","1","0","1","0","0","1","0","1",20.5393237233804,0
"1","0","1","0","1","0","1","1","1","1","0","1","1","0","0","1","0","0","1","0",20.1960557707031,0
"0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0",-10.1957821007829,0
"0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0",-4.97622598596141,1
"1","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1",24.8044400139505,1
"0","1","1","1","1","1","1","0","0","0","1","1","1","1","0","1","0","0","0","0",-5.19299801571058,0
"1","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","1","1",13.9377858550171,0
"0","1","0","1","1","1","1","0","1","1","0","1","0","1","1","0","1","0","1","0",-9.7609853640015,0
"0","1","1","0","1","1","1","0","1","0","1","1","0","1","0","0","1","0","1","1",-0.375006946438625,1
"1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","1","0","0",15.9934758253192,0
"0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0",5.08097019633775,1
"1","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","0","0","1","0",19.6373553680339,0
"1","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","0",20.1440139160376,1
"1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","1","0",9.26617255208346,1
"0","0","1","1","1","0","1","1","1","1","0","0","0","0","1","0","0","0","1","0",5.23523642244046,0
"1","1","0","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","1",4.96583151094069,0
"0","1","1","1","1","1","1","0","0","1","1","0","0","0","1","1","1","1","0","1",-4.19986994185358,0
"0","0","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1",5.67253808302724,0
"0","1","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","0","1","1",-0.116409520982264,1
"1","1","0","0","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","1",9.32509275426537,1
"1","0","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0",20.3966840093274,0
"1","1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","1","0","0","1",10.7570919253944,0
"0","1","1","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0",-5.08786244214824,0
"0","0","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0",5.65898162925785,1
"0","1","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0",-4.97901635794158,1
"1","1","1","1","1","0","0","1","0","0","0","0","1","1","1","0","1","0","0","0",16.060951039353,1
"0","0","0","1","1","1","0","1","0","0","0","1","1","0","1","0","0","1","1","0",4.77755033280574,1
"0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",-4.92293239184277,0
"1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","0","0","1","0","1",10.7330782636138,1
"1","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","1","0","1",16.5679713598318,0
"1","0","1","1","0","1","0","1","1","1","1","1","0","0","1","0","0","1","0","0",24.8535334413596,1
"0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","1","0","1","0","0",9.83630917289424,1
"0","0","0","1","0","0","1","0","1","1","0","1","1","1","1","1","0","1","1","0",0.919170872921701,0
"0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0",-9.53272214104574,0
"1","0","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","1","1","0",25.4206063575866,1
"0","0","1","0","1","1","1","1","0","1","1","1","1","1","1","0","0","1","0","1",4.79800913389755,0
"1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","1","0","0","1","1",27.7328588359274,1
"1","0","0","0","0","1","0","1","1","1","0","0","1","0","0","1","0","0","1","1",19.8680397651257,1
"0","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","1",-0.0454589927907758,1
"0","0","1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0",4.66274325005777,0
"1","1","1","0","1","1","1","0","1","1","1","0","1","0","1","0","1","0","1","0",10.3756740088229,0
"1","1","1","0","1","0","1","1","0","0","1","1","1","1","1","0","1","1","1","0",15.8646215458597,1
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1",10.7253043696855,1
"0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1",-5.42318888846944,0
"1","1","1","1","0","0","1","1","1","1","0","0","0","0","1","0","1","1","0","0",9.90668911786733,0
"0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0",4.97974345978689,1
"0","0","1","0","1","0","1","1","0","0","1","0","0","0","1","0","1","1","1","1",4.01475316085003,0
"1","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","0","0","1",14.5088813994193,0
"0","1","0","1","0","0","1","1","0","1","1","0","1","0","1","1","0","1","1","1",-9.7679988191617,0
"0","0","0","1","1","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0",5.19098483540467,1
"0","1","1","1","0","1","1","1","1","1","0","1","0","1","0","0","1","1","0","0",-4.25300422921141,0
"1","0","1","0","1","0","1","0","1","1","0","1","0","1","1","1","0","1","0","1",19.6369065106002,0
"0","0","1","1","0","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0",9.14617161932892,1
"1","1","1","1","0","1","0","0","0","0","1","1","0","1","1","1","1","0","1","1",9.70820635046738,0
"1","1","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","1","0",9.98842612923414,1
"0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","1","0","1","0","0",1.01356466001737,0
"1","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","1","1","0","1",9.71844845122147,0
"1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0",13.9745375764639,0
"0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1",-10.3340415424317,0
"1","1","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0",11.1179504867176,1
"1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","1","0","1","0",20.0999883351028,1
"1","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0",15.366441161167,1
"1","1","1","0","1","1","0","0","1","0","1","0","0","1","1","1","0","0","1","1",10.023542941172,0
"0","0","1","0","1","1","1","1","1","0","1","0","0","1","0","1","1","1","0","1",4.28779354511903,0
"0","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","0","1","0",0.542631027900477,0
"1","1","1","1","1","0","1","1","0","1","0","1","0","0","0","0","1","1","1","1",14.8237027839432,1
"0","1","0","1","0","1","1","0","0","1","0","0","0","0","1","1","1","1","1","0",-5.19773274801696,1
"1","1","0","1","1","1","0","0","1","0","1","1","0","0","1","1","0","1","0","0",5.80471038677568,0
"1","0","0","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0",22.92109219712,1
"0","0","1","1","1","0","1","0","1","1","1","0","1","0","1","0","1","0","0","1",8.70028406653487,1
"1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0",10.0165399640613,0
"1","1","0","1","1","1","1","1","0","1","1","1","0","0","0","0","0","1","0","1",3.88376344656165,0
"0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","1","0","1","0",5.01594980675671,1
"1","0","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","1","1","0",25.7254723548622,1
"1","0","1","1","1","1","1","1","1","1","0","1","1","0","0","0","1","0","0","0",20.3832555223751,0
"0","0","1","1","1","0","0","1","0","1","1","0","0","0","1","1","1","0","0","1",11.8864180167156,1
"0","0","0","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","1","0",5.72162089670955,1
"0","1","1","0","0","1","1","1","0","1","1","0","0","1","0","1","0","0","0","0",0.328755260453519,1
"0","1","1","1","1","0","0","0","0","0","1","1","1","1","0","1","1","0","0","0",-3.65595321412835,0
"0","0","1","0","0","0","1","0","1","0","1","1","1","1","0","1","0","1","1","1",9.53755791600969,1
"1","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","1",26.0231154115033,1
"1","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","1",14.4775199278179,0
"1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0","1","1",9.90945139465675,1
"0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","1","1","0","1","0",6.30008223694778,0
"1","0","0","1","1","0","1","0","1","0","1","1","0","1","1","1","1","1","0","1",20.0136796152654,1
"1","0","1","1","1","1","0","1","1","0","1","0","0","0","0","1","0","0","1","0",24.8868540904854,1
"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0",20.1868079134984,1
"1","1","1","0","0","0","0","1","0","0","0","1","1","1","0","1","1","1","0","0",10.8964165794361,0
"0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","1","1",-0.702022252894184,1
"1","0","1","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","0","1",24.5953321198782,1
"0","0","0","1","1","0","1","0","1","0","1","0","1","1","0","1","1","1","1","0",6.96766786125559,1
