"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","outcome","treated"
"1","0","0","1","1","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","1","1","1","1","0","1","0",20.2946889656327,1
"1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","1","1","0","0","1","0","1","0","1","0","0","0","1","1","1",20.5957575179122,1
"1","1","0","1","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","1","0","1","1","1","0","1","1","1","0","1",8.77523021247259,1
"0","1","0","0","0","0","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1",-9.9061089907143,0
"1","0","1","1","1","1","0","1","1","1","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","0","1","0","1",20.7106049728546,0
"0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","1","1","0","0","1","1","1","1",-9.88809847316479,0
"1","1","0","1","1","0","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1",3.61084854566342,0
"1","0","1","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","1","1",20.147707741728,0
"0","1","0","0","1","1","1","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","1","1","1","1","0","1","1","0",-10.4681139144089,0
"1","0","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0",20.4201141662401,1
"1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","1","1","0","0","0","1",22.1132437061938,1
"0","1","1","1","0","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0",-1.59868022522215,1
"0","1","1","1","0","1","0","1","0","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","0","1","1","1","1","0",0.636417276546785,1
"0","1","0","1","0","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","1","0","0","1","1","0","1","0","1","1",-4.16930881467493,1
"1","1","1","0","1","1","0","0","1","0","0","1","1","0","1","1","0","1","1","1","0","0","0","1","0","1","1","0","1","0",14.6144467655902,1
"0","1","0","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0",-9.78227494240065,0
"1","0","1","0","1","0","1","1","1","1","0","1","0","1","1","0","1","1","0","0","1","1","1","0","0","1","1","1","1","0",23.9817895030697,1
"0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1",-5.94945167043037,1
"0","1","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0",-0.771562205069216,1
"1","0","0","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","1","0",20.6981269887922,1
"1","0","0","1","0","0","1","0","0","1","0","1","1","0","1","1","1","0","1","1","1","1","0","0","1","1","0","0","1","1",20.5879830119036,1
"0","0","0","1","1","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","1","0",5.6343075820869,1
"0","1","0","1","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",-3.73804115955364,1
"1","1","1","0","1","0","0","0","1","1","1","0","1","1","0","0","0","1","0","0","0","1","1","0","1","0","1","0","1","0",15.554451634985,1
"1","0","1","0","1","0","1","0","1","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","1","1","1","0",25.2643950236953,1
"1","1","0","1","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0",10.6140851444478,1
"1","1","0","1","0","0","0","1","1","1","0","1","1","1","0","0","1","1","0","0","1","0","1","1","0","1","1","0","1","0",9.01205204299506,1
"0","1","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","1","0","1","1","0","1","1","1","0","0",-6.69518237787007,1
"1","1","1","0","1","1","1","1","0","0","1","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1",10.8766417366111,0
"0","0","1","1","0","0","1","1","1","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","1","0","1","0",5.33026483829011,0
"0","1","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1",-10.5338665702074,0
"0","1","0","0","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","0","1","1","1","1","1","1","0","0",-10.5302526270614,0
"0","0","0","1","0","0","1","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","1","1","1","0","0",5.73257165494721,1
"0","1","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1",-4.00499918832927,0
"1","1","0","0","0","0","1","1","1","1","0","0","0","1","0","1","1","0","1","1","1","0","1","1","1","0","0","0","0","0",11.3725378193269,1
"0","0","1","0","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1",9.5675136063314,1
"1","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","1","0","1","1","0","1","1","1","0","1","1","0","1","1",20.4936083622704,1
"1","0","0","1","0","1","0","1","1","0","0","0","1","0","1","1","1","0","1","1","1","1","0","1","1","0","0","0","0","1",20.4575771958189,1
"0","1","1","1","0","1","1","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0",-5.38837259234116,0
"0","1","1","1","0","1","1","0","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","0","1","1","0","1","1","0",0.132327377631671,1
"1","0","1","1","1","0","1","1","0","1","0","1","0","0","1","1","0","1","1","0","0","0","1","0","0","0","0","1","0","1",26.5356989342726,1
"1","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","0","1","1","0","0","1","1","0","1","1","1",20.2351744336841,1
"1","0","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","1","1","1","1","0","0","1","1","0",19.6987967654446,1
"0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1",-8.71284234469001,0
"0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","0","1","0","1","1","0","0","1","0","0","1",9.76940626044244,1
"0","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","1","0","1","0","1","0","1",5.62908087847023,0
"1","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1",13.3457328763563,0
"1","0","1","0","1","0","1","1","0","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","0","1","1","1","1","1",19.1376299988536,0
"0","0","1","1","0","1","1","0","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","0","1","0","1","1",6.21349085714478,0
"0","0","1","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0",4.00440195494248,0
"0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","1","1","0","1","0","1","0","1","1","0",-8.5165326088816,0
"0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","1","1","1","1","0","1",4.48697975283139,1
"1","1","1","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1",14.5371321277311,1
"1","1","0","1","1","0","1","0","1","0","1","1","0","0","1","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0",10.460437085571,1
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","1","1","1","0","0","1","0","0","0","1","1","0","1","0","0",6.16439538345662,0
"1","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0",12.9780579252365,0
"0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","1","0","1","1","0","0","1","0","0","1","1","0","0","1",5.5278027611406,1
"1","1","0","0","1","1","1","1","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0",9.12360289760353,1
"1","1","1","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","1","0","0","0",14.1767070280465,1
"0","1","1","0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","0","1",-5.72274195292102,0
"0","0","1","0","0","1","1","0","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","0","1","1","1","0","0",12.2256645196375,1
"1","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","1","0","1","0","1",3.44466101273291,0
"0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","1",-1.14403032904577,0
"0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","1","0","1","0",5.4396845313785,0
"1","1","1","1","0","0","1","0","0","1","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","0","1","1",15.2876003303392,1
"0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","1","1",4.65883373715614,1
"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0",5.0637766235232,1
"1","0","0","1","0","1","0","1","0","0","0","1","1","0","1","0","1","1","1","0","1","1","1","0","1","1","0","0","0","1",15.2396238259991,0
"0","0","1","0","1","1","0","0","0","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","0","0","0","1","1",5.35493073191887,0
"1","1","1","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1",9.60140410463252,0
"1","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1",25.0757671177428,1
"1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1",17.5021027217245,1
"1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1","1","0","1","1","1","1","0","0","1","0","0","1","1","0",19.3083050127876,1
"1","0","1","1","1","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","0",18.8140372850568,0
"0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","0",4.69844039063258,0
"1","0","0","1","0","0","1","0","1","0","1","1","1","1","1","1","1","0","0","1","0","1","0","0","0","0","1","1","1","0",19.5748040475827,1
"0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0",5.09318076392931,1
"0","0","1","0","1","1","0","0","0","0","1","1","0","1","1","1","0","0","1","0","0","1","1","1","1","0","1","0","0","0",4.60062337845425,0
"0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","1","1","0","1","1",9.3961478492047,1
"1","1","0","0","0","1","1","0","1","0","0","1","0","1","0","1","1","0","1","1","1","0","1","1","1","1","0","0","0","1",5.65119515224382,0
"0","1","1","1","1","0","1","1","1","0","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0",-3.83929826956803,0
"1","1","1","1","0","1","1","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1",13.4185480204144,1
"0","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0",-5.43412315490091,0
"1","0","1","1","1","1","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","0","0","1","0","0","0","1","0","1",25.8381290256467,1
"0","0","0","1","1","0","1","1","1","0","0","1","0","1","0","1","1","0","1","1","1","0","0","1","0","1","0","0","1","0",0.519715487472562,0
"1","0","0","1","1","0","1","0","1","1","0","0","1","0","1","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1",16.4169634717783,0
"0","1","0","1","0","0","1","0","0","1","0","0","1","1","1","0","0","1","1","0","1","0","0","1","0","0","1","1","1","0",-9.87100054919269,0
"1","0","0","0","1","0","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0",19.3401292592963,1
"1","1","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","1","0","0","1","1",9.53658946024226,1
"0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","1","0","0","1","1","1","1","0","1","0","0","0",-5.13244005834095,1
"0","0","0","0","1","1","1","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1","0","0","1","1","1","1",0.302680189625553,0
"0","0","1","1","1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","0","1","0","1","0","1","1","0","1","1","1",4.02477808470575,0
"1","1","0","0","1","1","1","0","0","1","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","1","0","0","0","1",9.00794743557195,1
"1","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0","0",20.1160685232973,1
"1","0","1","1","0","1","0","0","1","1","0","0","0","1","0","0","1","0","1","1","1","0","1","1","0","1","0","0","0","1",24.2017152962101,1
"1","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","1","1","0","1",15.4538999867013,0
"1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","1","0","1","0","0","0","1","0",9.39441327597756,1
"0","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","1","1","0","0","1","1","0","1","0",5.12382778700136,1
"0","1","0","0","1","0","0","1","1","1","0","1","1","1","0","0","1","0","1","1","1","0","0","1","1","1","0","1","0","1",-8.32900678679613,0
"0","0","0","1","1","1","1","1","0","1","1","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0",5.44600931361127,1
"0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","1","0","0","0","1","0","0","1",9.04798474832121,1
"0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1",3.7779391208324,1
"1","1","1","1","0","1","0","0","1","1","0","0","0","0","1","1","1","1","0","1","1","0","0","1","0","0","0","0","1","0",14.3612180020086,1
"1","1","1","1","1","0","0","0","1","1","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","1","0",15.7761309599849,1
"0","1","0","1","0","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","1","1","0","1","0","1","0","0","1",-9.44749449014573,0
"0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","1","0",6.88797268951423,1
"0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","1","1",-8.69945673223909,0
"0","1","0","1","1","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1",-4.85783088073367,1
"0","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","1","1","1","1","1","1","0",9.35402118226948,1
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","1","0","0",21.5868508595305,1
"1","1","1","0","1","1","0","1","0","1","1","1","1","0","1","0","0","0","1","1","1","1","1","0","1","1","0","1","1","1",14.58102155414,1
"1","0","0","1","1","0","0","1","0","1","1","0","1","0","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0",18.285890617033,1
"0","1","0","1","1","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","0","0","0",-6.78743215837003,1
"0","0","0","1","0","0","1","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1","0","0","0","0","0","0","1","1",5.52573456593663,1
"0","0","1","0","1","0","0","0","1","1","1","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","1",9.19581796101946,1
"1","0","0","0","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","0","1","0","0","1","1","1","0",15.3898815525923,0
"0","0","1","0","1","1","1","0","1","0","0","1","0","1","1","1","1","0","1","1","0","0","1","0","0","0","1","1","1","1",4.12571347677574,0
"0","0","1","0","0","1","0","1","1","0","1","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0",10.3572077909397,1
"1","1","0","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","0","1","1","0","1","0","1","0","0","0","1","0",5.22435599653646,0
"1","0","1","1","0","1","1","1","1","1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0",20.9522611907059,0
"0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","1","0","1","1",1.13750431568482,0
"0","0","0","0","1","1","1","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1","0","1","1","0","0","1",5.32444554774849,1
"0","1","1","0","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","0","0",-6.16274475502985,0
"1","0","1","1","1","0","0","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","1","1","1","1","1","1","0","0",19.6453509539096,0
"1","0","0","0","0","1","1","0","0","0","1","1","0","1","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1",13.8153355931031,0
"0","1","0","0","0","1","0","0","1","1","0","0","0","1","1","0","0","0","1","0","1","1","1","1","0","0","0","1","1","0",-9.63524921863377,0
"1","1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0",9.16327222369594,1
"0","0","1","0","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1","1",8.85955227400902,1
"0","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","1","0","0","1","1","0",-0.359198904321829,0
